cate_1_name,cate_2_name,cate_3_name,city_name,comment_cnt,location_id,per_pay,score,shop_id,shop_level,sales,views
超市便利店,超市,,南京,,500,16,,1838,0,24919,303
超市便利店,超市,,武汉,0.0,892,17,3.0,1839,1,49054,4545
美食,小吃,其它小吃,北京,3.0,580,17,3.0,1840,2,31822,597
美食,快餐,中式快餐,上海,1.0,91,9,2.0,1841,2,17150,2733
美食,休闲食品,生鲜水果,杭州,2.0,1094,4,3.0,1842,0,39255,499
超市便利店,便利店,,上海,,341,3,,1843,1,63662,196
美食,快餐,西式快餐,金华,4.0,136,10,3.0,1844,2,32191,7409
超市便利店,超市,,苏州,,496,7,,1845,0,8612,130
美食,快餐,中式快餐,上海,2.0,694,7,3.0,1846,2,27095,4825
超市便利店,个人护理,,武汉,0.0,290,16,1.0,1847,0,18309,497
超市便利店,超市,,通辽,,1039,18,,1848,1,28422,8048
超市便利店,便利店,,温州,0.0,71,3,4.0,1849,1,20643,431
超市便利店,超市,,石家庄,0.0,879,17,3.0,1850,0,105096,888
美食,快餐,中式快餐,成都,1.0,732,7,2.0,1851,0,10667,303
超市便利店,超市,,南京,0.0,461,15,4.0,1852,1,24518,457
美食,快餐,西式快餐,北京,5.0,114,8,3.0,1853,2,33032,1948
超市便利店,超市,,苏州,,22,9,,1854,0,19732,300
超市便利店,便利店,,杭州,,261,2,,1855,0,28467,273
美食,小吃,米粉/米线,深圳,2.0,991,7,2.0,1856,0,18797,461
美食,快餐,中式快餐,福州,1.0,802,2,2.0,1857,0,24615,820
美食,快餐,中式快餐,武汉,1.0,676,3,2.0,1858,0,12135,292
美食,快餐,西式快餐,广州,11.0,853,10,2.0,1859,2,99875,6521
美食,休闲茶饮,奶茶,上海,3.0,697,5,3.0,1860,2,30447,1632
美食,休闲茶饮,奶茶,杭州,4.0,1093,4,3.0,1861,2,27071,1550
美食,休闲茶饮,冰激凌,上海,2.0,937,9,3.0,1862,1,24733,1921
美食,小吃,面点,杭州,0.0,485,7,3.0,1863,0,14880,277
超市便利店,便利店,,南京,0.0,680,3,4.0,1864,1,27693,277
美食,小吃,其它小吃,杭州,2.0,250,18,1.0,1865,0,19868,1483
美食,休闲食品,生鲜水果,重庆,0.0,116,1,3.0,1866,0,10465,350
美食,中餐,海鲜,宁波,1.0,436,14,3.0,1867,0,16706,515
美食,休闲茶饮,饮品/甜点,福州,3.0,41,12,3.0,1868,2,27353,5995
超市便利店,超市,,阳江,,863,18,,1869,1,7870,10140
美食,快餐,中式快餐,上海,2.0,662,15,2.0,1870,1,30553,610
美食,快餐,西式快餐,济宁,4.0,989,13,3.0,1871,2,27065,3839
超市便利店,超市,,绍兴,,1063,18,,1872,1,94459,2001
美食,小吃,其它小吃,杭州,1.0,182,2,4.0,1873,0,6417,274
美食,快餐,西式快餐,南通,8.0,525,16,2.0,1874,2,82249,11148
超市便利店,便利店,,上海,0.0,1127,2,3.0,1875,1,176143,527
美食,快餐,西式快餐,武汉,9.0,581,9,3.0,1876,2,53292,10479
美食,休闲茶饮,饮品/甜点,福州,5.0,1075,9,3.0,1877,2,41535,1743
美食,休闲食品,生鲜水果,福州,1.0,851,2,2.0,1878,0,26130,115
超市便利店,超市,,宁波,0.0,891,15,4.0,1879,0,20788,1616
美食,烘焙糕点,蛋糕,南京,3.0,73,13,4.0,1880,0,42254,886
美食,火锅,其它火锅,福州,2.0,408,1,1.0,1881,0,59954,1728
美食,快餐,西式快餐,南通,9.0,998,15,3.0,1882,2,65550,5869
美食,火锅,川味/重庆火锅,苏州,3.0,63,20,4.0,1883,2,13508,18915
美食,快餐,西式快餐,苏州,7.0,990,12,3.0,1884,2,49854,2174
美食,快餐,西式快餐,北京,5.0,77,10,3.0,1885,2,34055,1208
超市便利店,超市,,上海,0.0,358,16,4.0,1886,1,23149,3953
美食,休闲茶饮,奶茶,上海,5.0,694,5,3.0,1887,2,42308,1504
超市便利店,便利店,,广州,0.0,67,3,4.0,1888,0,26220,1946
美食,快餐,中式快餐,北京,0.0,916,5,3.0,1889,0,14448,50
超市便利店,便利店,,上海,0.0,1032,4,4.0,1890,1,46890,395
美食,快餐,中式快餐,福州,1.0,226,16,0.0,1891,0,20094,1466
美食,休闲茶饮,奶茶,杭州,3.0,749,3,3.0,1892,2,18240,2532
美食,火锅,其它火锅,深圳,2.0,558,19,1.0,1893,0,7523,2957
超市便利店,便利店,,北京,0.0,855,3,4.0,1894,0,27652,417
美食,烘焙糕点,面包,广州,5.0,270,5,2.0,1895,0,26674,2917
美食,休闲食品,生鲜水果,杭州,1.0,485,6,3.0,1896,0,15137,187
美食,中餐,东北菜,温州,1.0,936,1,3.0,1897,0,12678,732
美食,快餐,西式快餐,杭州,10.0,1094,10,3.0,1898,2,80314,7824
美食,快餐,中式快餐,合肥,1.0,1083,2,3.0,1899,0,16711,909
超市便利店,便利店,,青岛,0.0,323,5,4.0,1900,0,16978,126
超市便利店,超市,,青岛,,1009,19,,1901,0,44054,2305
美食,休闲食品,生鲜水果,杭州,2.0,363,11,3.0,1902,0,28022,576
美食,快餐,西式快餐,绍兴,14.0,1063,14,3.0,1903,2,113692,7448
美食,烘焙糕点,面包,宁波,1.0,207,1,3.0,1904,0,13335,324
超市便利店,便利店,,武汉,,1007,3,,1905,0,16663,148
超市便利店,超市,,郑州,,736,18,,1906,1,121583,9496
超市便利店,便利店,,深圳,0.0,706,3,4.0,1907,0,22729,558
美食,中餐,湖北菜,武汉,1.0,1024,20,1.0,1908,0,5693,1575
美食,烘焙糕点,面包,武汉,2.0,416,4,3.0,1909,0,10295,729
超市便利店,超市,,北京,0.0,1146,6,0.0,1910,1,6416,389
美食,火锅,川味/重庆火锅,天津,8.0,625,20,4.0,1911,2,23598,62656
美食,快餐,西式快餐,无锡,9.0,115,12,3.0,1912,2,68703,2637
美食,烘焙糕点,蛋糕,天津,3.0,728,11,4.0,1913,2,20120,1397
超市便利店,超市,,南京,,680,7,,1914,0,48559,462
美食,快餐,中式快餐,北京,3.0,322,10,3.0,1915,0,30252,908
超市便利店,便利店,,温州,,585,3,,1916,1,17027,192
美食,烘焙糕点,面包,绍兴,2.0,1063,16,4.0,1917,0,23797,1173
美食,休闲食品,生鲜水果,长沙,3.0,967,2,4.0,1918,0,28218,275
美食,快餐,西式快餐,南宁,5.0,820,14,3.0,1919,2,32176,4083
超市便利店,便利店,,广州,0.0,57,2,3.0,1920,0,18949,434
超市便利店,超市,,泉州,0.0,34,17,4.0,1921,1,51416,3379
超市便利店,超市,,广州,0.0,932,18,3.0,1922,1,98601,3184
美食,烘焙糕点,面包,上海,3.0,643,11,2.0,1923,1,35981,716
美食,快餐,西式快餐,阜阳,9.0,342,14,1.0,1924,2,51813,6955
超市便利店,超市,,大连,0.0,87,19,4.0,1925,1,15788,677
美食,中餐,粤菜,深圳,5.0,332,6,1.0,1926,1,37349,1782
美食,休闲食品,生鲜水果,大连,1.0,340,2,3.0,1927,0,55904,849
美食,快餐,西式快餐,杭州,20.0,629,15,2.0,1928,2,418208,10170
超市便利店,便利店,,厦门,,364,2,,1929,0,7823,86
美食,快餐,中式快餐,上海,2.0,993,7,2.0,1930,2,20877,2052
美食,快餐,中式快餐,深圳,4.0,1109,4,0.0,1931,0,66657,1494
超市便利店,超市,,苏州,,530,11,,1932,0,24509,290
美食,火锅,其它火锅,北京,3.0,135,18,3.0,1933,2,18195,1650
美食,快餐,西式快餐,衢州,7.0,440,15,2.0,1934,2,46531,9371
美食,休闲食品,生鲜水果,嘉兴,3.0,393,2,3.0,1935,0,37593,17676
美食,快餐,西式快餐,上海,7.0,584,14,2.0,1936,2,51622,7435
超市便利店,超市,,长沙,,724,15,,1937,0,25759,362
美食,火锅,其它火锅,南京,3.0,399,19,2.0,1938,2,22624,2631
超市便利店,超市,,北京,0.0,268,19,4.0,1939,1,23505,1428
美食,快餐,西式快餐,佛山,6.0,292,11,2.0,1940,2,37820,3562
美食,烘焙糕点,面包,南京,4.0,215,13,4.0,1941,2,52351,1707
美食,快餐,西式快餐,徐州,7.0,125,15,3.0,1942,2,45201,3212
美食,烘焙糕点,蛋糕,武汉,5.0,1017,2,4.0,1943,0,24773,563
超市便利店,超市,,上海,,627,16,,1944,1,118050,5042
美食,休闲茶饮,饮品/甜点,北京,13.0,502,6,4.0,1945,2,119720,3654
超市便利店,超市,,贵阳,,712,19,,1946,0,13446,1341
超市便利店,便利店,,石家庄,0.0,873,2,4.0,1947,1,19923,80
超市便利店,超市,,上海,,168,17,,1948,0,54142,1082
美食,休闲食品,生鲜水果,杭州,0.0,411,11,4.0,1949,0,5778,204
超市便利店,超市,,苏州,,431,19,,1950,1,89612,6938
美食,快餐,西式快餐,金华,9.0,843,15,3.0,1951,2,58790,9532
美食,休闲茶饮,饮品/甜点,莆田,2.0,1102,12,2.0,1952,2,16413,2833
美食,火锅,川味/重庆火锅,广州,1.0,335,19,2.0,1953,0,5771,1266
超市便利店,超市,,广州,0.0,746,18,4.0,1954,1,122148,4788
美食,快餐,西式快餐,上海,8.0,185,12,3.0,1955,2,66650,4746
超市便利店,便利店,,杭州,0.0,631,3,1.0,1956,1,32550,902
超市便利店,便利店,,上海,,554,4,,1957,1,20401,236
美食,休闲食品,生鲜水果,沈阳,3.0,445,9,3.0,1958,0,27794,655
美食,休闲食品,零食,杭州,2.0,773,3,3.0,1959,0,63349,865
美食,休闲茶饮,饮品/甜点,烟台,9.0,556,7,4.0,1960,2,72976,8710
超市便利店,超市,,广州,,36,6,,1961,0,10538,365
美食,休闲食品,其它休闲食品,苏州,3.0,449,15,3.0,1962,0,26823,500
超市便利店,便利店,,温州,0.0,585,3,4.0,1963,1,30386,247
美食,快餐,其它快餐,杭州,0.0,405,8,2.0,1964,0,8496,350
美食,休闲食品,生鲜水果,苏州,3.0,496,8,2.0,1965,0,24955,1126
美食,小吃,其它小吃,杭州,1.0,378,5,2.0,1966,0,15140,301
超市便利店,超市,,上海,0.0,1127,18,4.0,1967,1,52276,779
美食,其他美食,日韩料理,上海,1.0,168,20,3.0,1968,0,9941,3436
美食,烘焙糕点,蛋糕,上海,2.0,833,7,3.0,1969,0,23958,1990
超市便利店,超市,,大连,0.0,1139,17,2.0,1970,0,84035,1508
美食,休闲茶饮,奶茶,上海,4.0,642,6,4.0,1971,0,43142,336
美食,快餐,西式快餐,广州,5.0,842,14,2.0,1972,2,27525,5949
超市便利店,超市,,武汉,0.0,285,8,4.0,1973,1,17728,1308
美食,休闲茶饮,奶茶,上海,3.0,1127,6,4.0,1974,0,31487,373
美食,烘焙糕点,蛋糕,绍兴,6.0,418,9,3.0,1975,0,71463,3554
美食,小吃,其它小吃,湖州,3.0,819,7,2.0,1976,0,43277,3967
美食,快餐,中式快餐,南昌,3.0,774,6,3.0,1977,0,46259,5401
美食,烘焙糕点,面包,南京,2.0,680,8,3.0,1978,0,18919,709
美食,快餐,其它快餐,天津,3.0,462,15,4.0,1979,0,9499,820
超市便利店,超市,,自贡,0.0,1121,17,4.0,1980,1,19854,5080
美食,休闲食品,生鲜水果,南昌,0.0,774,2,2.0,1981,0,10224,425
美食,快餐,中式快餐,潍坊,1.0,661,3,2.0,1982,0,8380,926
美食,烘焙糕点,其它烘焙糕点,济南,0.0,318,1,4.0,1983,0,6333,431
美食,快餐,中式快餐,杭州,1.0,1059,7,2.0,1984,0,7264,989
美食,快餐,西式快餐,上海,17.0,1036,15,2.0,1985,2,153454,4461
美食,快餐,西式快餐,广州,8.0,60,13,2.0,1986,2,37487,6016
美食,休闲茶饮,奶茶,杭州,3.0,850,5,4.0,1987,0,19305,262
超市便利店,超市,,佛山,,559,18,,1988,1,60320,5012
美食,快餐,西式快餐,绍兴,2.0,870,15,3.0,1989,2,22301,1227
美食,快餐,西式快餐,郑州,9.0,550,12,3.0,1990,2,47363,2544
超市便利店,便利店,,上海,0.0,1127,5,4.0,1991,1,31764,311
超市便利店,超市,,安康,,118,19,,1992,1,15792,16730
美食,休闲茶饮,奶茶,南昌,0.0,179,4,3.0,1993,0,6098,542
美食,烘焙糕点,面包,上海,3.0,478,13,3.0,1994,2,55646,797
超市便利店,超市,,苏州,,780,16,,1995,0,5883,362
美食,快餐,中式快餐,南宁,1.0,248,6,3.0,1996,0,7313,643
美食,快餐,中式快餐,上海,2.0,924,10,1.0,1997,0,40774,558
美食,小吃,面点,南通,2.0,1090,1,2.0,1998,0,45021,1846
超市便利店,超市,,成都,,1134,19,,1999,1,95661,3076
美食,小吃,面点,杭州,2.0,378,7,3.0,2000,0,20248,1552
